"('VBZ', 'comes')","('IN', 'from')","('DT', 'that')","('NN', 'process')","('WDT', 'which')"
"('NN', 'issue')","('IN', 'at')","('DT', 'that')","('NN', 'time')","('.', '.')"
"(',', ',')","('IN', 'because')","('DT', 'that')","('VBZ', 'means')","('PRP', 'we')"
"('NN', 'score')","('IN', 'in')","('DT', 'that')","('NN', 'test')","(':', '(')"
"('VBG', 'According')","('TO', 'to')","('DT', 'that')","(',', ',')","('NNP', 'In')"
"('RB', 'not')","('VB', 'do')","('DT', 'that')","('NN', 'assignment')","('IN', 'by')"
"('NNS', 'points')","('IN', 'out')","('DT', 'that')","('DT', 'these')","('NNS', 'tests')"
"('JJ', 'top')","('IN', 'of')","('DT', 'that')","(',', ',')","('PRP', 'they')"
"('``', '``')","('VBZ', 'explains')","('DT', 'that')","(',', ',')","('IN', 'in')"
"('``', '``')","('VBZ', 'insists')","('DT', 'that')","('VBZ', 'universites')","('VBN', 'put')"
"('VB', 'fail')","('IN', 'in')","('DT', 'that')","('NN', 'test')","('RB', 'just')"
"('CC', 'and')","('IN', 'since')","('DT', 'that')","('NN', 'time')","(',', ',')"
"('RBR', 'more')","('IN', 'than')","('DT', 'that')","('NN', '(')","('NNP', 'Thomas')"
"('NNS', 'tests')","('IN', 'because')","('DT', 'that')","('MD', 'will')","('VB', 'destroy')"
"('NNS', 'disadvanteges')","('IN', 'of')","('DT', 'that')","(',', ',')","('CC', 'but')"
"('VB', 'rethink')","('IN', 'about')","('DT', 'that')","('IN', 'in')","('NN', 'order')"
"('NN', 'example')","('IN', 'of')","('DT', 'that')","('DT', 'the')","('NN', 'ethanol')"
"('CC', 'But')","('IN', 'if')","('DT', 'that')","('NN', 'thing')","('MD', 'can')"
"('NN', 'result')","('IN', 'of')","('DT', 'that')","(',', ',')","('NNS', 'people')"
"('RBR', 'more')","('IN', 'than')","('DT', 'that')","(':', ':')","('PRP', 'it')"
"('NN', 'addition')","('IN', 'of')","('DT', 'that')","(',', ',')","('JJ', 'conventional')"
"('DT', 'the')","('NNS', 'factors')","('DT', 'that')","('MD', 'may')","('VB', 'help')"
"('VBN', 'used')","('IN', 'in')","('DT', 'that')","('NN', 'office')","('.', '.')"
"('VBP', 'afford')","('IN', 'because')","('DT', 'that')","('VBZ', 'is')","('IN', 'on')"
"('NN', 'designing')","('IN', 'of')","('DT', 'that')","('NNS', 'chairs')","('VBP', 'are')"
"('JJ', 'top')","('IN', 'of')","('DT', 'that')","(',', ',')","('PRP', 'they')"
"('IN', 'Because')","('IN', 'of')","('DT', 'that')","(',', ',')","('RBS', 'most')"
"('IN', 'Because')","('IN', 'of')","('DT', 'that')","(',', ',')","('NN', 'employee')"
"('NN', 'hafe')","('IN', 'of')","('DT', 'that')","('NN', 'chair')","('VBZ', 'is')"
