"('NNS', 'studies')","('MD', 'should')","('IN', 'that')","('VB', 'noise')","('NN', 'pollution')"
"('DT', 'an')","('NN', 'enviroment')","('IN', 'that')","('VB', 'have')","('DT', 'a')"
"('NN', 'hearing')","('NNS', 'issues')","('WDT', 'that')","('PRP', 'they')","('VBP', 'suffer')"
"('NNS', 'Studies')","('VBD', 'showed')","('IN', 'that')","('DT', 'those')","('NNS', 'people')"
"('NNP', 'Studise')","('VBD', 'showed')","('IN', 'that')","('VBG', 'working')","('IN', 'in')"
"('DT', 'the')","('NNS', 'changes')","('WDT', 'that')","('NN', 'result')","('IN', 'from')"
"('JJ', 'many')","('NNS', 'effects')","('WDT', 'that')","('MD', 'can')","('VB', 'harm')"
"('DT', 'the')","('NN', 'development')","('IN', 'that')","('PRP', 'we')","('VBP', 'are')"
"('VBZ', 'goes')","('IN', 'beyond')","('DT', 'that')","('TO', 'to')","('DT', 'the')"
"('NNS', 'people')","('IN', 'around')","('DT', 'that')","('NN', 'noisy')","('NN', 'enviroment')"
"('NN', 'time')","('NN', 'noise')","('WDT', 'that')","('DT', 'these')","('NNS', 'buses')"
"('IN', 'with')","('NNS', 'headohones')","('IN', 'that')","('NN', 'reduce')","('DT', 'the')"
"('JJ', 'serious')","('NN', 'problem')","('IN', 'that')","('PRP', 'we')","('MD', 'should')"
"('JJ', 'only')","('NN', 'damage')","('WDT', 'that')","('DT', 'the')","('NN', 'noise')"
"('IN', 'for')","('NNS', 'employees')","('WDT', 'that')","('VBZ', 'decreases')","('DT', 'the')"
"('JJ', 'many')","('NNS', 'gizmos')","('WDT', 'that')","('NNS', 'reduces')","('DT', 'the')"
"('NNS', 'Industrials')","('NNS', 'companies')","('WDT', 'that')","('VBP', 'have')","('DT', 'a')"
"('JJ', 'big')","('NNS', 'cities')","('WDT', 'that')","('NN', 'prevent')","('PRP', 'them')"
"('NN', 'bus')","('NN', 'stop')","('WDT', 'that')","('VBP', 'have')","('JJ', 'many')"
"('NN', 'video')","('VBD', 'showed')","('IN', 'that')","('PRP', 'they')","('VBP', 'stop')"
"('DT', 'a')","('NN', 'time')","('WDT', 'that')","('NNS', 'people')","('VBP', 'do')"
"('VBG', 'using')","('NNS', 'meterials')","('WDT', 'that')","('VBP', 'do')","('RB', 'not')"
"('JJ', 'compitable')","('IN', 'with')","('DT', 'that')","('NN', 'procedure')","('IN', 'of')"
"('CC', 'and')","('NNS', 'tools')","('WDT', 'that')","('NN', 'aim')","('TO', 'to')"
"('JJS', 'best')","('NN', 'thing')","('WDT', 'that')","('NNS', 'goals')","('TO', 'to')"
"('DT', 'a')","('NN', 'wepon')","('WDT', 'that')","('MD', 'would')","('VB', 'affect')"
"('PRP', 'they')","('VBP', 'think')","('IN', 'that')","('DT', 'this')","('NN', 'kind')"
"('NN', 'loudy')","('NNS', 'voices')","('WDT', 'that')","('PRP', 'they')","('MD', 'could')"
"('NN', 'fact')","(',', ',')","('IN', 'that')","('VBZ', 'is')","('RB', 'totally')"
"(',', ',')","('VBZ', 'describes')","('IN', 'that')","('NN', 'noise')","('NN', 'polution')"
"('PRP', 'he')","('VBD', 'mentioned')","('IN', 'that')","('EX', 'there')","('VBP', 'are')"
"('NN', 'sound')","('NN', 'volum')","('WDT', 'that')","('NNS', 'people')","('VBP', 'allow')"
"('NNP', 'Fisher')","('VBZ', 'describes')","('IN', 'that')","('NN', 'exposure')","('TO', 'to')"
"('TO', 'to')","('JJR', 'more')","('IN', 'that')","('CD', '90')","('NN', 'db')"
"('NNP', 'Fisher')","('VBZ', 'says')","('IN', 'that')","('NN', 'noise')","('NN', 'pollution')"
"('CC', 'and')","('MD', 'may')","('IN', 'that')","('NN', 'lead')","('TO', 'to')"
"('NN', 'robust')","('NNS', 'rules')","('WDT', 'that')","('NN', 'eforce')","('NNS', 'people')"
"('PRP', 'He')","('VBZ', 'reports')","('IN', 'that')","('DT', 'some')","('NNS', 'buses')"
"('VBZ', 'is')","('JJ', 'clear')","('IN', 'that')","('JJ', 'such')","('NN', 'kind')"
"('DT', 'some')","('NNS', 'areas')","('WDT', 'that')","('VBP', 'do')","('RB', 'not')"
"('TO', 'to')","('VB', 'find')","('IN', 'that')","('NNS', 'effects')","('CC', 'and')"
"('RB', 'not')","('VBN', 'excced')","('IN', 'that')","('NNS', 'limits')","('.', '.')"
"('NNP', 'Fisher')","('VBZ', 'shows')","('IN', 'that')","('DT', 'the')","('NN', 'safe')"
"('PRP$', 'our')","('NNS', 'ears')","('WDT', 'that')","('MD', 'could')","('RB', 'not')"
"('NNS', 'machines')","('IN', 'in')","('DT', 'that')","('NNS', 'types')","('IN', 'of')"
"('VBN', 'been')","('VBN', 'found')","('IN', 'that')","('JJ', 'related')","('TO', 'to')"
"('IN', 'by')","('VBG', 'saying')","('IN', 'that')","('``', '``')","('JJ', 'Other')"
"('NNS', 'resaechers')","('VBP', 'think')","('IN', 'that')","('PRP', 'they')","('VBP', 'have')"
"('WDT', 'which')","('NN', 'cause')","('WDT', 'that')","('NNP', 'Noise')","('NN', 'polution')"
"('NNS', 'workers')","('VBP', 'inside')","('IN', 'that')","('NN', 'kind')","('IN', 'of')"
"('IN', 'by')","('VBG', 'saying')","('IN', 'that')","('NNP', 'Noise')","('VBZ', 'is')"
"('TO', 'to')","('VB', 'reduce')","('IN', 'that')","('NN', 'type')","('IN', 'of')"
"('NN', 'addition')","('TO', 'to')","('DT', 'that')","(',', ',')","('PRP', 'we')"
"('PRP', 'I')","('VBP', 'mean')","('IN', 'that')","('DT', 'any')","('NN', 'project')"
"('NN', 'loud')","('VBZ', 'sounds')","('IN', 'that')","('MD', 'may')","('VB', 'annoy')"
"('NNP', 'Pollution')","('NN', 'estemate')","('WDT', 'that')","(',', ',')","('``', '``')"
"('VB', 'be')","('JJ', 'aware')","('IN', 'that')","('NN', 'noise')","('MD', 'can')"
"('JJ', 'main')","('NNS', 'reasons')","('WDT', 'that')","('NN', 'cause')","('NN', 'health')"
"('NN', 'person')","('NN', 'know')","('IN', 'that')","('DT', 'the')","('NN', 'noise')"
"('NN', 'pollution')","('VBD', 'established')","('IN', 'that')","(',', ',')","(""''"", ""''"")"
"('VBP', 'are')","('VBN', 'convinced')","('IN', 'that')","('DT', 'the')","('NN', 'noise')"
"('NNS', 'people')","('VBP', 'think')","('IN', 'that')","('NN', 'noise')","('NN', 'pollution')"
"('NN', 'sound')","('NN', 'noise')","('WDT', 'that')","('NN', 'human')","('VBZ', 'ears')"
"('NNP', 'Pollution')","('VBD', 'included')","('IN', 'that')","(',', ',')","('``', '``')"
"('JJ', 'electrical')","('NNS', 'signals')","('WDT', 'that')","('VBZ', 'comes')","('IN', 'from')"
"('NNS', 'people')","('VBP', 'believe')","('IN', 'that')","('NN', 'noise')","('NN', 'pollution')"
"('NNP', 'Depot')","('VBD', 'conclued')","('IN', 'that')","(',', ',')","('``', '``')"
"('NN', 'importnat')","('NN', 'problem')","('IN', 'that')","('VBZ', 'is')","('VBN', 'known')"
"('VBN', 'advenced')","('NN', 'techonolgy')","('IN', 'that')","('NNS', 'humens')","('VBP', 'have')"
"('NNS', 'studies')","('VBP', 'say')","('IN', 'that')","('DT', 'this')","('NN', 'problem')"
"('NN', 'noise')","('NN', 'pollution')","('WDT', 'that')","('MD', 'should')","('VB', 'be')"
"('RB', 'even')","('IN', 'though')","('IN', 'that')","('EX', 'there')","('VBP', 'are')"
"('DT', 'the')","('NN', 'exposure')","('IN', 'that')","('VBN', 'happened')","('TO', 'to')"
"('VBN', 'recovered')","('IN', 'from')","('DT', 'that')","('NN', 'damage')","(',', ',')"
"('NN', 'noise')","('VBZ', 'is')","('IN', 'that')","('DT', 'the')","('NN', 'person')"
"('VB', 'have')","('NN', 'problem')","('IN', 'that')","('VBP', 'are')","('VBN', 'cauesd')"
"('JJ', 'many')","('NNS', 'studies')","('WDT', 'that')","('VBP', 'have')","('VBN', 'been')"
"('DT', 'some')","('NNS', 'effctes')","('WDT', 'that')","('MD', 'could')","('VB', 'happen')"
"('VB', 'wear')","('NNS', 'devices')","('WDT', 'that')","('MD', 'could')","('VB', 'protect')"
"('JJ', 'many')","('NN', 'problem')","('IN', 'that')","('MD', 'could')","('VB', 'occur')"
"('DT', 'those')","('NNS', 'commuinties')","('IN', 'that')","('VBP', 'have')","('DT', 'a')"
"('DT', 'the')","('NN', 'niose')","('IN', 'that')","('VBZ', 'is')","('VBG', 'coming')"
"('NNP', 'Berlin')","('VBZ', 'says')","('IN', 'that')","('PRP', 'they')","('VBP', 'have')"
"('NN', 'nosie')","('NN', 'pollutioin')","('WDT', 'that')","('NN', 'occur')","('IN', 'next')"
"('JJ', 'tape.They')","('VBN', 'noticed')","('IN', 'that')","('DT', 'these')","('NNS', 'buses')"
"('RB', 'here')","('VBZ', 'is')","('IN', 'that')","('DT', 'the')","('NN', 'idling')"
"('JJ', 'many')","('NNS', 'resoidents')","('WDT', 'that')","('VBP', 'are')","('IN', 'near')"
"('NN', 'result')","('IN', 'of')","('DT', 'that')","(',', ',')","('NN', 'thay')"
"('PRP', 'He')","('VBP', 'say')","('IN', 'that')","('NN', 'thay')","('RB', 'also')"
"('VB', 'make')","('NN', 'suer')","('WDT', 'that')","('NNS', 'drivers')","('VBP', 'turn')"
"('NNS', 'mintues')","('NN', 'limit')","('WDT', 'that')","('VBZ', 'has')","('VBN', 'been')"
"('DT', 'the')","('NN', 'nosie')","('IN', 'that')","('NNS', 'occurs')","('IN', 'in')"
"('NNP', 'David')","('VBP', 'say')","('IN', 'that')","('CD', 'one')","('NN', 'person')"
"('NNS', 'studies')","('VBP', 'show')","('IN', 'that')","('DT', 'the')","('NN', 'noise')"
"('DT', 'the')","('NN', 'noise')","('IN', 'that')","('VBZ', 'is')","('VBG', 'coming')"
"('VBP', 'have')","('VBN', 'experienced')","('IN', 'that')","('NN', 'spending')","('DT', 'a')"
"('DT', 'the')","('NN', 'thing')","('WDT', 'that')","('NNS', 'people')","('VBP', 'sit')"
"('DT', 'the')","('NNS', 'subjects')","('WDT', 'that')","('NNS', 'people')","('VBP', 'need')"
"('DT', 'the')","('NN', 'thing')","('WDT', 'that')","('PRP', 'they')","('VBP', 'need')"
"('IN', 'of')","('NNS', 'chairs')","('WDT', 'that')","('MD', 'can')","('VB', 'be')"
"('NNS', 'points')","('IN', 'out')","('DT', 'that')","('DT', 'the')","('JJ', 'uncomfotable')"
"('JJ', 'productive')","('CC', 'and')","('IN', 'that')","('MD', 'will')","('VB', 'be')"
"('NN', 'author')","('VBZ', 'asserts')","('IN', 'that')","('NNS', 'people')","('MD', 'should')"
"('JJ', 'comfotable')","('NNS', 'chirs')","('WDT', 'that')","('PRP', 'they')","('MD', 'can')"
"('DT', 'a')","('NN', 'chair')","('WDT', 'that')","('MD', 'could')","('VB', 'help')"
"('DT', 'the')","('NN', 'result')","('IN', 'that')","('PRP', 'they')","('RB', 'usually')"
"('WDT', 'which')","('VBZ', 'means')","('DT', 'that')","('PRP', 'they')","('VBP', 'are')"
"('NN', 'study')","('VBZ', 'says')","('IN', 'that')","('NNS', 'people')","('WP', 'who')"
"('NNS', 'People')","('VBP', 'think')","('IN', 'that')","('VBG', 'working')","('NN', 'inside')"
"('JJS', 'biggest')","('NNS', 'factors')","('DT', 'that')","('NN', 'make')","('DT', 'the')"
"('VBG', 'readding')","(',', ',')","('IN', 'that')","('MD', 'will')","('VB', 'be')"
"(',', ',')","('VBG', 'doing')","('IN', 'that')","('JJR', 'more')","('IN', 'than')"
"('VBG', 'doing')","('NN', 'something')","('WDT', 'that')","('VBP', 'need')","('NN', 'power')"
"(""''"", ""''"")","('VBZ', 'says')","('IN', 'that')","('DT', 'a')","('NN', 'lot')"
"('NNS', 'studies')","('VBZ', 'shows')","('IN', 'that')","('VBG', 'sitting')","('DT', 'all')"
"('NNS', 'works')","('VBP', 'require')","('IN', 'that')","('NN', 'worker')","('MD', 'should')"
"(""''"", ""''"")","('VBZ', 'says')","('IN', 'that')","('IN', 'in')","('DT', 'the')"
"('IN', 'with')","('NNS', 'chairs')","('IN', 'that')","('JJ', 'allow')","('DT', 'the')"
"('NNP', 'Fisher')","('VBZ', 'says')","('IN', 'that')","('``', '``')","('JJ', 'many')"
"('VBG', 'working')","('VBZ', 'is')","('IN', 'that')","('VBG', 'sitting')","('IN', 'with')"
"('NN', 'posion')","('IN', 'because')","('DT', 'that')","('MD', 'will')","('VB', 'affect')"
"('DT', 'the')","('NN', 'chair')","('IN', 'that')","('JJ', 'allow')","('DT', 'the')"
"('NNS', 'people')","('VBD', 'said')","('IN', 'that')","('DT', 'the')","('NN', 'way')"
"('NN', 'researcher')","('NN', 'support')","('WDT', 'that')","('DT', 'the')","('NN', 'thing')"
"('NN', 'worker')","('IN', 'in')","('DT', 'that')","('NN', 'setuation')","('NN', 'prefer')"
"('NNS', 'sizes')","(',', ',')","('IN', 'that')","('VBZ', 'is')","('IN', 'because')"
"('TO', 'to')","('VB', 'kill')","('IN', 'that')","('NN', 'body')","(':', '(')"
"('IN', 'in')","('NN', 'way')","('IN', 'that')","('NN', 'comfortness')","('MD', 'can')"
"('DT', 'the')","('JJ', 'coast')","('IN', 'that')","('NNS', 'users')","('MD', 'can')"
"('JJ', 'many')","('NNS', 'shapes')","('WDT', 'that')","('NNS', 'chairs')","('MD', 'can')"
"(',', ',')","('NNS', 'chairs')","('WDT', 'that')","('VBP', 'are')","('JJ', 'affordable')"
"(',', ',')","('NNS', 'chairs')","('WDT', 'that')","('VBP', 'are')","('RB', 'afford')"
"('NN', 'addtion')","('TO', 'to')","('DT', 'that')","('NNS', 'chairs')","('VBP', 'are')"
"('JJ', 'extra')","('TO', 'to')","('DT', 'that')","(',', ',')","('DT', 'the')"
"('MD', 'should')","('VB', 'know')","('IN', 'that')","('JJ', 'heakthy')","('NN', 'sitting')"
"('JJ', 'important')","('NNS', 'factors')","('WDT', 'that')","('VBZ', 'prevents')","('JJ', 'unhealthy')"
"('NNS', 'people')","('VBP', 'think')","('IN', 'that')","('TO', 'to')","('VB', 'sit')"
"('PRP$', 'your')","('NN', 'self')","('WDT', 'that')","('PRP', 'you')","('VBP', 'work')"
"('JJ', 'many')","('NN', 'problem')","('IN', 'that')","('VBN', 'caused')","('IN', 'by')"
"(',', ',')","('VBD', 'stated')","('IN', 'that')","('NN', 'comfort')","('CC', 'and')"
"('DT', 'the')","('NN', 'chair')","('IN', 'that')","('NNS', 'people')","('VBD', 'expressed')"
"('NNS', 'researchers')","('VBD', 'showed')","('IN', 'that')","('CD', 'two')","('NNS', 'terms')"
"('IN', 'of')","('VBG', 'sitting')","('IN', 'that')","('VBZ', 'is')","('VBG', 'westing')"
"('NNS', 'people')","('VBP', 'think')","('IN', 'that')","('JJ', 'good')","('NN', 'chair')"
"('JJ', 'ridiculous')","('CC', 'and')","('IN', 'that')","('NN', 'money')","('MD', 'should')"
"('VBN', 'hundred')","('NNS', 'emploees')","('IN', 'that')","('JJ', 'meant')","('PRP', 'they')"
"('IN', 'out')","('NN', 'side')","('WDT', 'that')","('NN', 'demand')","('NN', 'th')"
"('NNS', 'universities')","('VBP', 'provide')","('IN', 'that')","('NN', 'number')","('IN', 'of')"
"('MD', 'can')","('VB', 'do')","('DT', 'that')","('CC', 'and')","('MD', 'may')"
"('RB', 'clearly')","('VBP', 'show')","('IN', 'that')","('VBG', 'knowing')","('WRB', 'how')"
"('NN', 'hadr')","('NNS', 'problems')","('WDT', 'that')","('NN', 'prevent')","('PRP', 'us')"
"('PRP$', 'our')","('NN', 'money')","('WDT', 'that')","('PRP', 'we')","('VBP', 'are')"
"('RB', 'not')","('VBG', 'doing')","('IN', 'that')","('MD', 'may')","('VB', 'lead')"
"('NN', 'back')","('NNS', 'problems')","('WDT', 'that')","('MD', 'will')","('VB', 'affect')"
"('DT', 'the')","('NNS', 'chairs')","('WDT', 'that')","('PRP', 'we')","('VBP', 'are')"
"('JJ', 'flexible')","(',', ',')","('IN', 'that')","('VBZ', 'allows')","('PRP', 'us')"
"('DT', 'the')","('NN', 'position')","('IN', 'that')","('PRP', 'we')","('VBP', 'are')"
"('NNP', 'Staffel')","('VBD', 'advised')","('IN', 'that')","('PRP', 'we')","('MD', 'should')"
"('NN', 'idea')","('VBZ', 'is')","('IN', 'that')","('PRP', 'he')","('VBD', 'did')"
"('DT', 'the')","('NN', 'fact')","('IN', 'that')","('VBG', 'sitting')","('IN', 'in')"
"('NN', 'excellent-quality')","('NN', 'chair')","('WDT', 'that')","('NN', 'support')","('PRP$', 'our')"
"('DT', 'any')","('NNS', 'fluids')","('WDT', 'that')","('MD', 'may')","('VB', 'settle')"
"(':', ':')","('NN', 'imagine')","('IN', 'that')","('PRP', 'you')","('VBP', 'are')"
"('DT', 'the')","('NN', 'time')","('IN', 'that')","('PRP', 'you')","('VBP', 'spend')"
"('VBP', 'spend')","('IN', 'on')","('DT', 'that')","('NN', 'computer')","('VBG', 'calculating')"
"('NN', 'role')","('IN', 'of')","('DT', 'that')","('JJ', 'good')","('NN', 'chair')"
"('JJ', 'good')","('NN', 'chair')","('WDT', 'that')","('VBZ', 'has')","('DT', 'a')"
"('VBP', 'depend')","('IN', 'on')","('DT', 'that')","('NN', 'person')","('PRP', 'himself')"
"('RB', 'surely')","('RB', 'right')","('IN', 'that')","('DT', 'the')","('NN', 'chair')"
"('JJ', 'aware')","('IN', 'of')","('DT', 'that')","(',', ',')","('JJ', 'recent')"
"('VBP', 'have')","('VBN', 'shown')","('IN', 'that')","('NNS', 'people')","('VBP', 'restness')"
"('DT', 'the')","('NN', 'problem')","('IN', 'that')","('MD', 'might')","('VB', 'happened')"
"('NNP', 'Berlin')","('VBZ', 'claims')","('IN', 'that')","('NN', 'company')","('CC', 'and')"
"('VB', 'tell')","('PRP', 'them')","('IN', 'that')","(',', ',')","('NN', 'anyone')"
"('VBD', 'had')","('VBN', 'known')","('IN', 'that')","(',', ',')","('NNP', 'The')"
"('NN', 'point')","('-NONE-', 'here-')","('IN', 'that')","('JJ', 'healthy')","('NN', 'sitting')"
"('DT', 'the')","('NN', 'fact')","('IN', 'that')","('DT', 'the')","('NN', 'standing')"
"('NN', 'point')","('RP', 'out')","('IN', 'that')","('VBG', 'sitting')","('NNS', 'makes')"
"('JJ', 'comfortable')","('NN', 'chair')","('WDT', 'that')","('VBZ', 'makes')","('PRP$', 'our')"
"('JJ', 'important')","('NN', 'factor')","('WDT', 'that')","('MD', 'should')","('VB', 'be')"
"('NNS', 'differents')","('NNS', 'activities')","('WDT', 'that')","('DT', 'the')","('NNS', 'workers')"
"('NNP', 'Berlin')","('VBZ', 'says')","('IN', 'that')","('NNS', 'people')","('WP', 'who')"
"('IN', 'In')","('NN', 'fact')","('IN', 'that')","('VBZ', 'is')","('RB', 'not')"
"('NN', 'fact')","(',', ',')","('IN', 'that')","('RB', 'not')","('JJ', 'true')"
"('NNP', 'Fisher')","('NNS', 'argues')","('WDT', 'that')","('VBG', 'sitting')","('CC', 'and')"
"('DT', 'the')","('NN', 'fact')","('IN', 'that')","('PRP$', 'our')","('NNS', 'bodies')"
"('DT', 'the')","('NN', 'material')","('IN', 'that')","('VBN', 'made')","('IN', 'from')"
"('NN', 'comfort')","('NNS', 'chairs')","('WDT', 'that')","('JJ', 'good')","('IN', 'for')"
"('VB', 'feel')","('NN', 'comfort')","('IN', 'that')","('VBZ', 'makes')","('PRP', 'them')"
"('JJS', 'best')","('NN', 'chair')","('WDT', 'that')","('VBZ', 'employees')","('MD', 'should')"
